disease	drug	proximity	pval	similarity	adjusted_similarity
Severe Acute Respiratory Syndrome	olsalazine	1	1.25e-05	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	opicapone	1	0.000370198	0.8	0.238582226433829
Severe Acute Respiratory Syndrome	palivizumab	1.666666667	0.002164445	0.6666666666	0.954932934566418
Severe Acute Respiratory Syndrome	papain	1	0.003525365	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	parecoxib	1.5	0.004954394	0.7	0.975015245013086
Severe Acute Respiratory Syndrome	peginterferon alfa-2a	1	1.59e-06	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	peginterferon alfa-2b	1	3.1e-05	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	perindopril	1	1.73e-19	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	phenindamine	1	0.007917069	0.8	0.238582226433829
Severe Acute Respiratory Syndrome	phenindione	1	0.002325987	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	phenprocoumon	1	0.000370198	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	phylloquinone	1.5	0.003515376	0.7	0.103357055935275
Severe Acute Respiratory Syndrome	pitavastatin	1.5	4.84e-05	0.7	0.975015245013086
Severe Acute Respiratory Syndrome	plerixafor	1	0.006830513	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	pomalidomide	1.333333333	0.009962064	0.7333333334	0.986277286347795
Severe Acute Respiratory Syndrome	porfimer sodium	1.5	0.012215752	0.7	0.975015245013086
Severe Acute Respiratory Syndrome	pramlintide	1.75	0.042070556	0.65	0.939808243549735
Severe Acute Respiratory Syndrome	proflavine	0	4.74e-07	1	0.999894897372381
Severe Acute Respiratory Syndrome	propylene glycol	1	0.00035751	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	protamine sulfate	1	1.14e-06	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	protein s human	0.666666667	2.73e-19	0.8666666666	0.998792116073719
Severe Acute Respiratory Syndrome	prothrombin	1	5e-11	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	quinapril	0	6.44e-08	1	0.698366604594021
Severe Acute Respiratory Syndrome	ramipril	1	6.53e-06	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	rescinnamine	0	3.74e-08	1	0.698366604594021
Severe Acute Respiratory Syndrome	reteplase	1	5.02e-07	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	riboflavin	1.5	0.009458151	0.7	0.103357055935275
Severe Acute Respiratory Syndrome	rilonacept	0.666666667	6.6e-17	0.8666666666	0.998792116073719
Severe Acute Respiratory Syndrome	risankizumab	0.5	5.82e-09	0.9	0.999343790828901
Severe Acute Respiratory Syndrome	rituximab	1	0.001296123	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	rivaroxaban	1	5.46e-07	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	rosuvastatin	1.5	0.00732795	0.7	0.975015245013086
Severe Acute Respiratory Syndrome	rupatadine	1.5	0.001317948	0.7	0.975015245013086
Severe Acute Respiratory Syndrome	rutin	1.5	0.016131929	0.7	0.975015245013086
Severe Acute Respiratory Syndrome	ruxolitinib	1	0.000337496	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	salmon calcitonin	1	0.000120539	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	sapropterin	1.5	0.007507673	0.7	0.103357055935275
Severe Acute Respiratory Syndrome	sarilumab	1.428571429	1.67e-09	0.7142857142	0.980657431927755
Severe Acute Respiratory Syndrome	saxagliptin	1	7.22e-06	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	siltuximab	0	5.25e-13	1	0.999894897372381
Severe Acute Respiratory Syndrome	simvastatin	1.333333333	0.014224758	0.7333333334	0.986277286347795
Severe Acute Respiratory Syndrome	sitagliptin	1	0.000778463	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	sitaxentan	1.5	0.010455593	0.7	0.975015245013086
Severe Acute Respiratory Syndrome	sodium tetradecyl sulfate	1	2.71e-11	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	spirapril	0	4.83e-10	1	0.698366604594021
Severe Acute Respiratory Syndrome	streptokinase	1	0.004698155	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	sucralfate	1.6	0.014654399	0.68	0.964352179198266
Severe Acute Respiratory Syndrome	sulfasalazine	1.7	0.023401616	0.66	0.949374589876431
Severe Acute Respiratory Syndrome	sulodexide	1	4.85e-10	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	technetium tc-99m nofetumomab merpentan	1.5	0.016702068	0.7	0.975015245013086
Severe Acute Respiratory Syndrome	tenecteplase	1.272727273	1.44e-07	0.7454545454	0.988979943283069
Severe Acute Respiratory Syndrome	tetraferric tricitrate decahydrate	1	0.02681328	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	thalidomide	1.428571429	0.004657727	0.7142857142	0.980657431927755
Severe Acute Respiratory Syndrome	thrombin	1.1	4.89e-19	0.78	0.994117433383417
Severe Acute Respiratory Syndrome	thrombin alfa	1.125	5.88e-19	0.775	0.993556746054405
Severe Acute Respiratory Syndrome	thrombomodulin alfa	0	9.53e-19	1	0.999894897372381
Severe Acute Respiratory Syndrome	tildrakizumab	0.5	4.8e-08	0.9	0.999343790828901
Severe Acute Respiratory Syndrome	tiludronic acid	1	0.002927344	0.8	0.238582226433829
Severe Acute Respiratory Syndrome	tinzaparin	1.333333333	0.004653327	0.7333333334	0.986277286347795
Severe Acute Respiratory Syndrome	tocilizumab	1	0.000650423	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	tofacitinib	1.25	0.008648442	0.75	0.989851550880322
Severe Acute Respiratory Syndrome	tolcapone	1	6.63e-06	0.8	0.238582226433829
Severe Acute Respiratory Syndrome	tositumomab	1.6	1.21e-05	0.68	0.964352179198266
Severe Acute Respiratory Syndrome	trandolapril	0	3.45e-16	1	0.999894897372381
Severe Acute Respiratory Syndrome	trastuzumab	1.666666667	0.011053081	0.6666666666	0.954932934566418
Severe Acute Respiratory Syndrome	trastuzumab deruxtecan	1.5	0.015712763	0.7	0.975015245013086
Severe Acute Respiratory Syndrome	tripelennamine	1	1.51e-05	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	triprolidine	1	6.79e-05	0.8	0.238582226433829
Severe Acute Respiratory Syndrome	tuberculin purified protein derivative	1	4.1e-05	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	turoctocog alfa	0.666666667	3.94e-18	0.8666666666	0.378998439979883
Severe Acute Respiratory Syndrome	turoctocog alfa pegol	0.666666667	7.25e-12	0.8666666666	0.378998439979883
Severe Acute Respiratory Syndrome	upadacitinib	1	0.023296852	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	urokinase	1.3	1.18e-10	0.74	0.987835865418244
Severe Acute Respiratory Syndrome	ustekinumab	0.5	4.62e-10	0.9	0.999343790828901
Severe Acute Respiratory Syndrome	valsartan	1	7.22e-06	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	vildagliptin	1	5.46e-07	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	vinorelbine	1	0.038314193	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	vonicog alfa	1.5	0.011195598	0.7	0.975015245013086
Severe Acute Respiratory Syndrome	vorapaxar	1	2.08e-23	0.8	0.995914758816832
Severe Acute Respiratory Syndrome	ximelagatran	0	3.87e-06	1	0.999894897372381
Severe Acute Respiratory Syndrome	zinc	1.852173913	0.004859547	0.6295652174	0.91480405844146
Severe Acute Respiratory Syndrome	zinc acetate	1.852173913	0.011260309	0.6295652174	0.91480405844146
Severe Acute Respiratory Syndrome	zinc chloride	1.852173913	0.004686869	0.6295652174	0.91480405844146
Severe Acute Respiratory Syndrome	zofenopril	0	2e-11	1	0.698366604594021
